userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000154258	ABCA9	ATP binding cassette subfamily A member 9	10350	https://www.ncbi.nlm.nih.gov/gene/?term=10350
ENSG00000173269	MMRN2	multimerin 2	79812	https://www.ncbi.nlm.nih.gov/gene/?term=79812
ENSG00000104490	NCALD	neurocalcin delta	83988	https://www.ncbi.nlm.nih.gov/gene/?term=83988
ENSG00000163710	PCOLCE2	procollagen C-endopeptidase enhancer 2	26577	https://www.ncbi.nlm.nih.gov/gene/?term=26577
ENSG00000162896	PIGR	polymeric immunoglobulin receptor	5284	https://www.ncbi.nlm.nih.gov/gene/?term=5284
ENSG00000104783	KCNN4	potassium calcium-activated channel subfamily N member 4	3783	https://www.ncbi.nlm.nih.gov/gene/?term=3783
ENSG00000276365	MIR145	microRNA 145	406937	https://www.ncbi.nlm.nih.gov/gene/?term=406937
ENSG00000244405	ETV5	ETS variant 5	2119	https://www.ncbi.nlm.nih.gov/gene/?term=2119
ENSG00000197461	PDGFA	platelet derived growth factor subunit A	5154	https://www.ncbi.nlm.nih.gov/gene/?term=5154
ENSG00000161055	SCGB3A1	secretoglobin family 3A member 1	92304	https://www.ncbi.nlm.nih.gov/gene/?term=92304
ENSG00000137713	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta	5519	https://www.ncbi.nlm.nih.gov/gene/?term=5519
ENSG00000132688	NES	nestin	10763	https://www.ncbi.nlm.nih.gov/gene/?term=10763
ENSG00000197702	PARVA	parvin alpha	55742	https://www.ncbi.nlm.nih.gov/gene/?term=55742
ENSG00000135063	FAM189A2	family with sequence similarity 189 member A2	9413	https://www.ncbi.nlm.nih.gov/gene/?term=9413
ENSG00000132561	MATN2	matrilin 2	4147	https://www.ncbi.nlm.nih.gov/gene/?term=4147
ENSG00000145860	RNF145	ring finger protein 145	153830	https://www.ncbi.nlm.nih.gov/gene/?term=153830
ENSG00000241644	INMT	indolethylamine N-methyltransferase	11185	https://www.ncbi.nlm.nih.gov/gene/?term=11185
ENSG00000182175	RGMA	repulsive guidance molecule BMP co-receptor a	56963	https://www.ncbi.nlm.nih.gov/gene/?term=56963
ENSG00000079435	LIPE	lipase E, hormone sensitive type	3991	https://www.ncbi.nlm.nih.gov/gene/?term=3991
ENSG00000112096	SOD2	superoxide dismutase 2	6648	https://www.ncbi.nlm.nih.gov/gene/?term=6648
ENSG00000285441	SOD2	superoxide dismutase 2	6648	https://www.ncbi.nlm.nih.gov/gene/?term=6648
ENSG00000168497	CAVIN2	caveolae associated protein 2	8436	https://www.ncbi.nlm.nih.gov/gene/?term=8436
ENSG00000163638	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ENSG00000154188	ANGPT1	angiopoietin 1	284	https://www.ncbi.nlm.nih.gov/gene/?term=284
ENSG00000181234	TMEM132C	transmembrane protein 132C	92293	https://www.ncbi.nlm.nih.gov/gene/?term=92293
ENSG00000119866	BCL11A	BCL11A, BAF complex component	53335	https://www.ncbi.nlm.nih.gov/gene/?term=53335
ENSG00000046653	GPM6B	glycoprotein M6B	2824	https://www.ncbi.nlm.nih.gov/gene/?term=2824
ENSG00000109107	ALDOC	aldolase, fructose-bisphosphate C	230	https://www.ncbi.nlm.nih.gov/gene/?term=230
ENSG00000157150	TIMP4	TIMP metallopeptidase inhibitor 4	7079	https://www.ncbi.nlm.nih.gov/gene/?term=7079
ENSG00000181092	ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	https://www.ncbi.nlm.nih.gov/gene/?term=9370
ENSG00000122644	ARL4A	ADP ribosylation factor like GTPase 4A	10124	https://www.ncbi.nlm.nih.gov/gene/?term=10124
ENSG00000172889	EGFL7	EGF like domain multiple 7	51162	https://www.ncbi.nlm.nih.gov/gene/?term=51162
ENSG00000170323	FABP4	fatty acid binding protein 4	2167	https://www.ncbi.nlm.nih.gov/gene/?term=2167
ENSG00000166819	PLIN1	perilipin 1	5346	https://www.ncbi.nlm.nih.gov/gene/?term=5346
ENSG00000153823	PID1	phosphotyrosine interaction domain containing 1	55022	https://www.ncbi.nlm.nih.gov/gene/?term=55022
ENSG00000090530	P3H2	prolyl 3-hydroxylase 2	55214	https://www.ncbi.nlm.nih.gov/gene/?term=55214
ENSG00000149090	PAMR1	peptidase domain containing associated with muscle regeneration 1	25891	https://www.ncbi.nlm.nih.gov/gene/?term=25891
ENSG00000140285	FGF7	fibroblast growth factor 7	2252	https://www.ncbi.nlm.nih.gov/gene/?term=2252
ENSG00000184384	MAML2	mastermind like transcriptional coactivator 2	84441	https://www.ncbi.nlm.nih.gov/gene/?term=84441
ENSG00000101871	MID1	midline 1	4281	https://www.ncbi.nlm.nih.gov/gene/?term=4281
ENSG00000249751	ECSCR	endothelial cell surface expressed chemotaxis and apoptosis regulator	641700	https://www.ncbi.nlm.nih.gov/gene/?term=641700
ENSG00000162444	RBP7	retinol binding protein 7	116362	https://www.ncbi.nlm.nih.gov/gene/?term=116362
ENSG00000167555	ZNF528	zinc finger protein 528	84436	https://www.ncbi.nlm.nih.gov/gene/?term=84436
ENSG00000128573	FOXP2	forkhead box P2	93986	https://www.ncbi.nlm.nih.gov/gene/?term=93986
ENSG00000135069	PSAT1	phosphoserine aminotransferase 1	29968	https://www.ncbi.nlm.nih.gov/gene/?term=29968
ENSG00000144668	ITGA9	integrin subunit alpha 9	3680	https://www.ncbi.nlm.nih.gov/gene/?term=3680
ENSG00000127955	GNAI1	G protein subunit alpha i1	2770	https://www.ncbi.nlm.nih.gov/gene/?term=2770
ENSG00000180383	DEFB124	defensin beta 124	245937	https://www.ncbi.nlm.nih.gov/gene/?term=245937
ENSG00000123689	G0S2	G0/G1 switch 2	50486	https://www.ncbi.nlm.nih.gov/gene/?term=50486
ENSG00000166426	CRABP1	cellular retinoic acid binding protein 1	1381	https://www.ncbi.nlm.nih.gov/gene/?term=1381
ENSG00000126785	RHOJ	ras homolog family member J	57381	https://www.ncbi.nlm.nih.gov/gene/?term=57381
ENSG00000141295	SCRN2	secernin 2	90507	https://www.ncbi.nlm.nih.gov/gene/?term=90507
ENSG00000100276	RASL10A	RAS like family 10 member A	10633	https://www.ncbi.nlm.nih.gov/gene/?term=10633
ENSG00000138640	FAM13A	family with sequence similarity 13 member A	10144	https://www.ncbi.nlm.nih.gov/gene/?term=10144
ENSG00000078018	MAP2	microtubule associated protein 2	4133	https://www.ncbi.nlm.nih.gov/gene/?term=4133
ENSG00000146374	RSPO3	R-spondin 3	84870	https://www.ncbi.nlm.nih.gov/gene/?term=84870
ENSG00000022267	FHL1	four and a half LIM domains 1	2273	https://www.ncbi.nlm.nih.gov/gene/?term=2273
ENSG00000065534	MYLK	myosin light chain kinase	4638	https://www.ncbi.nlm.nih.gov/gene/?term=4638
ENSG00000259916	LOC100509620	NA	100509620	https://www.ncbi.nlm.nih.gov/gene/?term=100509620
ENSG00000165269	AQP7	aquaporin 7	364	https://www.ncbi.nlm.nih.gov/gene/?term=364
ENSG00000165269	LOC112267859	NA	112267859	https://www.ncbi.nlm.nih.gov/gene/?term=112267859
ENSG00000119927	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	57678	https://www.ncbi.nlm.nih.gov/gene/?term=57678
ENSG00000117115	PADI2	peptidyl arginine deiminase 2	11240	https://www.ncbi.nlm.nih.gov/gene/?term=11240
ENSG00000105974	CAV1	caveolin 1	857	https://www.ncbi.nlm.nih.gov/gene/?term=857
ENSG00000187193	MT1X	metallothionein 1X	4501	https://www.ncbi.nlm.nih.gov/gene/?term=4501
ENSG00000151468	CCDC3	coiled-coil domain containing 3	83643	https://www.ncbi.nlm.nih.gov/gene/?term=83643
ENSG00000139567	ACVRL1	activin A receptor like type 1	94	https://www.ncbi.nlm.nih.gov/gene/?term=94
ENSG00000129467	ADCY4	adenylate cyclase 4	196883	https://www.ncbi.nlm.nih.gov/gene/?term=196883
ENSG00000284814	ADCY4	adenylate cyclase 4	196883	https://www.ncbi.nlm.nih.gov/gene/?term=196883
ENSG00000154330	PGM5	phosphoglucomutase 5	5239	https://www.ncbi.nlm.nih.gov/gene/?term=5239
ENSG00000094755	GABRP	gamma-aminobutyric acid type A receptor pi subunit	2568	https://www.ncbi.nlm.nih.gov/gene/?term=2568
ENSG00000134201	GSTM5	glutathione S-transferase mu 5	2949	https://www.ncbi.nlm.nih.gov/gene/?term=2949
ENSG00000154556	SORBS2	sorbin and SH3 domain containing 2	8470	https://www.ncbi.nlm.nih.gov/gene/?term=8470
ENSG00000241684	ADAMTS9-AS2	ADAMTS9 antisense RNA 2	100507098	https://www.ncbi.nlm.nih.gov/gene/?term=100507098
ENSG00000155324	GRAMD2B	GRAM domain containing 2B	65983	https://www.ncbi.nlm.nih.gov/gene/?term=65983
ENSG00000124253	PCK1	phosphoenolpyruvate carboxykinase 1	5105	https://www.ncbi.nlm.nih.gov/gene/?term=5105
ENSG00000146072	TNFRSF21	TNF receptor superfamily member 21	27242	https://www.ncbi.nlm.nih.gov/gene/?term=27242
ENSG00000171243	SOSTDC1	sclerostin domain containing 1	25928	https://www.ncbi.nlm.nih.gov/gene/?term=25928
ENSG00000268104	SLC6A14	solute carrier family 6 member 14	11254	https://www.ncbi.nlm.nih.gov/gene/?term=11254
ENSG00000135374	ELF5	E74 like ETS transcription factor 5	2001	https://www.ncbi.nlm.nih.gov/gene/?term=2001
ENSG00000025039	RRAGD	Ras related GTP binding D	58528	https://www.ncbi.nlm.nih.gov/gene/?term=58528
ENSG00000148926	ADM	adrenomedullin	133	https://www.ncbi.nlm.nih.gov/gene/?term=133
ENSG00000163661	PTX3	pentraxin 3	5806	https://www.ncbi.nlm.nih.gov/gene/?term=5806
ENSG00000080493	SLC4A4	solute carrier family 4 member 4	8671	https://www.ncbi.nlm.nih.gov/gene/?term=8671
ENSG00000183807	FAM162B	family with sequence similarity 162 member B	221303	https://www.ncbi.nlm.nih.gov/gene/?term=221303
ENSG00000131759	RARA	retinoic acid receptor alpha	5914	https://www.ncbi.nlm.nih.gov/gene/?term=5914
ENSG00000166265	CYYR1	cysteine and tyrosine rich 1	116159	https://www.ncbi.nlm.nih.gov/gene/?term=116159
ENSG00000132704	FCRL2	Fc receptor like 2	79368	https://www.ncbi.nlm.nih.gov/gene/?term=79368
ENSG00000102837	OLFM4	olfactomedin 4	10562	https://www.ncbi.nlm.nih.gov/gene/?term=10562
ENSG00000135437	RDH5	retinol dehydrogenase 5	5959	https://www.ncbi.nlm.nih.gov/gene/?term=5959
ENSG00000152465	NMT2	N-myristoyltransferase 2	9397	https://www.ncbi.nlm.nih.gov/gene/?term=9397
ENSG00000101938	CHRDL1	chordin like 1	91851	https://www.ncbi.nlm.nih.gov/gene/?term=91851
ENSG00000113594	LIFR	LIF receptor alpha	3977	https://www.ncbi.nlm.nih.gov/gene/?term=3977
ENSG00000177363	LRRN4CL	LRRN4 C-terminal like	221091	https://www.ncbi.nlm.nih.gov/gene/?term=221091
ENSG00000186205	MARC1	mitochondrial amidoxime reducing component 1	64757	https://www.ncbi.nlm.nih.gov/gene/?term=64757
ENSG00000164649	CDCA7L	cell division cycle associated 7 like	55536	https://www.ncbi.nlm.nih.gov/gene/?term=55536
ENSG00000119771	KLHL29	kelch like family member 29	114818	https://www.ncbi.nlm.nih.gov/gene/?term=114818
ENSG00000140876	NUDT7	nudix hydrolase 7	283927	https://www.ncbi.nlm.nih.gov/gene/?term=283927
ENSG00000205364	MT1M	metallothionein 1M	4499	https://www.ncbi.nlm.nih.gov/gene/?term=4499
ENSG00000234456	MAGI2-AS3	MAGI2 antisense RNA 3	100505881	https://www.ncbi.nlm.nih.gov/gene/?term=100505881
ENSG00000173599	PC	pyruvate carboxylase	5091	https://www.ncbi.nlm.nih.gov/gene/?term=5091
ENSG00000214548	MEG3	maternally expressed 3	55384	https://www.ncbi.nlm.nih.gov/gene/?term=55384
ENSG00000134548	SPX	spexin hormone	80763	https://www.ncbi.nlm.nih.gov/gene/?term=80763
ENSG00000165507	DEPP1	DEPP1, autophagy regulator	11067	https://www.ncbi.nlm.nih.gov/gene/?term=11067
ENSG00000062282	DGAT2	diacylglycerol O-acyltransferase 2	84649	https://www.ncbi.nlm.nih.gov/gene/?term=84649
ENSG00000124107	SLPI	secretory leukocyte peptidase inhibitor	6590	https://www.ncbi.nlm.nih.gov/gene/?term=6590
ENSG00000170629	DPY19L2P2	DPY19L2 pseudogene 2	349152	https://www.ncbi.nlm.nih.gov/gene/?term=349152
ENSG00000148965	SAA4	serum amyloid A4, constitutive	6291	https://www.ncbi.nlm.nih.gov/gene/?term=6291
ENSG00000077279	DCX	doublecortin	1641	https://www.ncbi.nlm.nih.gov/gene/?term=1641
ENSG00000116194	ANGPTL1	angiopoietin like 1	9068	https://www.ncbi.nlm.nih.gov/gene/?term=9068
ENSG00000105894	PTN	pleiotrophin	5764	https://www.ncbi.nlm.nih.gov/gene/?term=5764
ENSG00000166831	RBPMS2	RNA binding protein, mRNA processing factor 2	348093	https://www.ncbi.nlm.nih.gov/gene/?term=348093
ENSG00000138678	GPAT3	glycerol-3-phosphate acyltransferase 3	84803	https://www.ncbi.nlm.nih.gov/gene/?term=84803
ENSG00000166173	LARP6	La ribonucleoprotein domain family member 6	55323	https://www.ncbi.nlm.nih.gov/gene/?term=55323
ENSG00000106004	HOXA5	homeobox A5	3202	https://www.ncbi.nlm.nih.gov/gene/?term=3202
ENSG00000111404	RERGL	RERG like	79785	https://www.ncbi.nlm.nih.gov/gene/?term=79785
ENSG00000188549	CCDC9B	coiled-coil domain containing 9B	388115	https://www.ncbi.nlm.nih.gov/gene/?term=388115
ENSG00000119147	C2orf40	chromosome 2 open reading frame 40	84417	https://www.ncbi.nlm.nih.gov/gene/?term=84417
ENSG00000274180	NATD1	N-acetyltransferase domain containing 1	256302	https://www.ncbi.nlm.nih.gov/gene/?term=256302
ENSG00000188536	HBA2	hemoglobin subunit alpha 2	3040	https://www.ncbi.nlm.nih.gov/gene/?term=3040
ENSG00000206172	HBA1	hemoglobin subunit alpha 1	3039	https://www.ncbi.nlm.nih.gov/gene/?term=3039
ENSG00000134962	KLB	klotho beta	152831	https://www.ncbi.nlm.nih.gov/gene/?term=152831
ENSG00000143196	DPT	dermatopontin	1805	https://www.ncbi.nlm.nih.gov/gene/?term=1805
ENSG00000148053	NTRK2	neurotrophic receptor tyrosine kinase 2	4915	https://www.ncbi.nlm.nih.gov/gene/?term=4915
ENSG00000095637	SORBS1	sorbin and SH3 domain containing 1	10580	https://www.ncbi.nlm.nih.gov/gene/?term=10580
ENSG00000000005	TNMD	tenomodulin	64102	https://www.ncbi.nlm.nih.gov/gene/?term=64102
ENSG00000094963	FMO2	flavin containing monooxygenase 2	2327	https://www.ncbi.nlm.nih.gov/gene/?term=2327
ENSG00000123080	CDKN2C	cyclin dependent kinase inhibitor 2C	1031	https://www.ncbi.nlm.nih.gov/gene/?term=1031
ENSG00000151882	CCL28	C-C motif chemokine ligand 28	56477	https://www.ncbi.nlm.nih.gov/gene/?term=56477
ENSG00000144730	IL17RD	interleukin 17 receptor D	54756	https://www.ncbi.nlm.nih.gov/gene/?term=54756
ENSG00000171346	KRT15	keratin 15	3866	https://www.ncbi.nlm.nih.gov/gene/?term=3866
ENSG00000105997	HOXA3	homeobox A3	3200	https://www.ncbi.nlm.nih.gov/gene/?term=3200
ENSG00000186081	KRT5	keratin 5	3852	https://www.ncbi.nlm.nih.gov/gene/?term=3852
ENSG00000144642	RBMS3	RNA binding motif single stranded interacting protein 3	27303	https://www.ncbi.nlm.nih.gov/gene/?term=27303
ENSG00000144642	LINC00693	long intergenic non-protein coding RNA 693	645206	https://www.ncbi.nlm.nih.gov/gene/?term=645206
ENSG00000172201	ID4	inhibitor of DNA binding 4, HLH protein	3400	https://www.ncbi.nlm.nih.gov/gene/?term=3400
ENSG00000004776	HSPB6	heat shock protein family B (small) member 6	126393	https://www.ncbi.nlm.nih.gov/gene/?term=126393
ENSG00000156284	CLDN8	claudin 8	9073	https://www.ncbi.nlm.nih.gov/gene/?term=9073
ENSG00000198848	CES1	carboxylesterase 1	1066	https://www.ncbi.nlm.nih.gov/gene/?term=1066
ENSG00000262243	CES1	carboxylesterase 1	1066	https://www.ncbi.nlm.nih.gov/gene/?term=1066
ENSG00000124205	EDN3	endothelin 3	1908	https://www.ncbi.nlm.nih.gov/gene/?term=1908
ENSG00000133104	SPART	spartin	23111	https://www.ncbi.nlm.nih.gov/gene/?term=23111
ENSG00000183549	ACSM5	acyl-CoA synthetase medium chain family member 5	54988	https://www.ncbi.nlm.nih.gov/gene/?term=54988
ENSG00000113916	BCL6	BCL6, transcription repressor	604	https://www.ncbi.nlm.nih.gov/gene/?term=604
ENSG00000164741	DLC1	DLC1 Rho GTPase activating protein	10395	https://www.ncbi.nlm.nih.gov/gene/?term=10395
ENSG00000285265	DLC1	DLC1 Rho GTPase activating protein	10395	https://www.ncbi.nlm.nih.gov/gene/?term=10395
ENSG00000196139	AKR1C3	aldo-keto reductase family 1 member C3	8644	https://www.ncbi.nlm.nih.gov/gene/?term=8644
ENSG00000113578	FGF1	fibroblast growth factor 1	2246	https://www.ncbi.nlm.nih.gov/gene/?term=2246
ENSG00000154065	ANKRD29	ankyrin repeat domain 29	147463	https://www.ncbi.nlm.nih.gov/gene/?term=147463
ENSG00000106852	LHX6	LIM homeobox 6	26468	https://www.ncbi.nlm.nih.gov/gene/?term=26468
ENSG00000136960	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2	5168	https://www.ncbi.nlm.nih.gov/gene/?term=5168
ENSG00000185920	PTCH1	patched 1	5727	https://www.ncbi.nlm.nih.gov/gene/?term=5727
ENSG00000176194	CIDEA	cell death inducing DFFA like effector a	1149	https://www.ncbi.nlm.nih.gov/gene/?term=1149
ENSG00000134531	EMP1	epithelial membrane protein 1	2012	https://www.ncbi.nlm.nih.gov/gene/?term=2012
ENSG00000172403	SYNPO2	synaptopodin 2	171024	https://www.ncbi.nlm.nih.gov/gene/?term=171024
ENSG00000077274	CAPN6	calpain 6	827	https://www.ncbi.nlm.nih.gov/gene/?term=827
ENSG00000107317	PTGDS	prostaglandin D2 synthase	5730	https://www.ncbi.nlm.nih.gov/gene/?term=5730
ENSG00000130518	IQCN	IQ motif containing N	80726	https://www.ncbi.nlm.nih.gov/gene/?term=80726
ENSG00000196263	ZNF471	zinc finger protein 471	57573	https://www.ncbi.nlm.nih.gov/gene/?term=57573
ENSG00000244734	HBB	hemoglobin subunit beta	3043	https://www.ncbi.nlm.nih.gov/gene/?term=3043
ENSG00000130176	CNN1	calponin 1	1264	https://www.ncbi.nlm.nih.gov/gene/?term=1264
ENSG00000128422	KRT17	keratin 17	3872	https://www.ncbi.nlm.nih.gov/gene/?term=3872
ENSG00000173801	JUP	junction plakoglobin	3728	https://www.ncbi.nlm.nih.gov/gene/?term=3728
ENSG00000263155	MYZAP	myocardial zonula adherens protein	100820829	https://www.ncbi.nlm.nih.gov/gene/?term=100820829
ENSG00000078596	ITM2A	integral membrane protein 2A	9452	https://www.ncbi.nlm.nih.gov/gene/?term=9452
ENSG00000128918	ALDH1A2	aldehyde dehydrogenase 1 family member A2	8854	https://www.ncbi.nlm.nih.gov/gene/?term=8854
ENSG00000144857	BOC	BOC cell adhesion associated, oncogene regulated	91653	https://www.ncbi.nlm.nih.gov/gene/?term=91653
ENSG00000134030	CTIF	cap binding complex dependent translation initiation factor	9811	https://www.ncbi.nlm.nih.gov/gene/?term=9811
ENSG00000282825	CTIF	cap binding complex dependent translation initiation factor	9811	https://www.ncbi.nlm.nih.gov/gene/?term=9811
ENSG00000133317	LGALS12	galectin 12	85329	https://www.ncbi.nlm.nih.gov/gene/?term=85329
ENSG00000198046	ZNF667	zinc finger protein 667	63934	https://www.ncbi.nlm.nih.gov/gene/?term=63934
ENSG00000099260	PALMD	palmdelphin	54873	https://www.ncbi.nlm.nih.gov/gene/?term=54873
ENSG00000189292	ALKAL2	ALK and LTK ligand 2	285016	https://www.ncbi.nlm.nih.gov/gene/?term=285016
ENSG00000122592	HOXA7	homeobox A7	3204	https://www.ncbi.nlm.nih.gov/gene/?term=3204
ENSG00000154721	JAM2	junctional adhesion molecule 2	58494	https://www.ncbi.nlm.nih.gov/gene/?term=58494
ENSG00000005102	MEOX1	mesenchyme homeobox 1	4222	https://www.ncbi.nlm.nih.gov/gene/?term=4222
ENSG00000132170	PPARG	peroxisome proliferator activated receptor gamma	5468	https://www.ncbi.nlm.nih.gov/gene/?term=5468
ENSG00000171227	TMEM37	transmembrane protein 37	140738	https://www.ncbi.nlm.nih.gov/gene/?term=140738
ENSG00000074416	MGLL	monoglyceride lipase	11343	https://www.ncbi.nlm.nih.gov/gene/?term=11343
ENSG00000063127	SLC6A16	solute carrier family 6 member 16	28968	https://www.ncbi.nlm.nih.gov/gene/?term=28968
ENSG00000152270	PDE3B	phosphodiesterase 3B	5140	https://www.ncbi.nlm.nih.gov/gene/?term=5140
ENSG00000176438	SYNE3	spectrin repeat containing nuclear envelope family member 3	161176	https://www.ncbi.nlm.nih.gov/gene/?term=161176
ENSG00000283745	MIR196B	microRNA 196b	442920	https://www.ncbi.nlm.nih.gov/gene/?term=442920
ENSG00000078399	HOXA9	homeobox A9	3205	https://www.ncbi.nlm.nih.gov/gene/?term=3205
ENSG00000172137	CALB2	calbindin 2	794	https://www.ncbi.nlm.nih.gov/gene/?term=794
ENSG00000282830	CALB2	calbindin 2	794	https://www.ncbi.nlm.nih.gov/gene/?term=794
ENSG00000104998	IL27RA	interleukin 27 receptor subunit alpha	9466	https://www.ncbi.nlm.nih.gov/gene/?term=9466
ENSG00000189221	MAOA	monoamine oxidase A	4128	https://www.ncbi.nlm.nih.gov/gene/?term=4128
ENSG00000196781	TLE1	TLE family member 1, transcriptional corepressor	7088	https://www.ncbi.nlm.nih.gov/gene/?term=7088
ENSG00000101955	SRPX	sushi repeat containing protein X-linked	8406	https://www.ncbi.nlm.nih.gov/gene/?term=8406
ENSG00000112964	GHR	growth hormone receptor	2690	https://www.ncbi.nlm.nih.gov/gene/?term=2690
ENSG00000158966	CACHD1	cache domain containing 1	57685	https://www.ncbi.nlm.nih.gov/gene/?term=57685
ENSG00000152580	IGSF10	immunoglobulin superfamily member 10	285313	https://www.ncbi.nlm.nih.gov/gene/?term=285313
ENSG00000152284	TCF7L1	transcription factor 7 like 1	83439	https://www.ncbi.nlm.nih.gov/gene/?term=83439
ENSG00000004799	PDK4	pyruvate dehydrogenase kinase 4	5166	https://www.ncbi.nlm.nih.gov/gene/?term=5166
ENSG00000120885	CLU	clusterin	1191	https://www.ncbi.nlm.nih.gov/gene/?term=1191
ENSG00000131016	AKAP12	A-kinase anchoring protein 12	9590	https://www.ncbi.nlm.nih.gov/gene/?term=9590
ENSG00000185022	MAFF	MAF bZIP transcription factor F	23764	https://www.ncbi.nlm.nih.gov/gene/?term=23764
ENSG00000081041	CXCL2	C-X-C motif chemokine ligand 2	2920	https://www.ncbi.nlm.nih.gov/gene/?term=2920
ENSG00000234715	LOC101927870	uncharacterized LOC101927870	101927870	https://www.ncbi.nlm.nih.gov/gene/?term=101927870
ENSG00000186847	KRT14	keratin 14	3861	https://www.ncbi.nlm.nih.gov/gene/?term=3861
ENSG00000204161	TMEM273	transmembrane protein 273	170371	https://www.ncbi.nlm.nih.gov/gene/?term=170371
ENSG00000101331	CCM2L	CCM2 like scaffold protein	140706	https://www.ncbi.nlm.nih.gov/gene/?term=140706
ENSG00000141338	ABCA8	ATP binding cassette subfamily A member 8	10351	https://www.ncbi.nlm.nih.gov/gene/?term=10351
ENSG00000065833	ME1	malic enzyme 1	4199	https://www.ncbi.nlm.nih.gov/gene/?term=4199
ENSG00000121552	CSTA	cystatin A	1475	https://www.ncbi.nlm.nih.gov/gene/?term=1475
ENSG00000124743	KLHL31	kelch like family member 31	401265	https://www.ncbi.nlm.nih.gov/gene/?term=401265
ENSG00000165072	MAMDC2	MAM domain containing 2	256691	https://www.ncbi.nlm.nih.gov/gene/?term=256691
ENSG00000278608	MAMDC2	MAM domain containing 2	256691	https://www.ncbi.nlm.nih.gov/gene/?term=256691
ENSG00000197506	SLC28A3	solute carrier family 28 member 3	64078	https://www.ncbi.nlm.nih.gov/gene/?term=64078
ENSG00000172927	MYEOV	myeloma overexpressed	26579	https://www.ncbi.nlm.nih.gov/gene/?term=26579
ENSG00000157404	KIT	KIT proto-oncogene receptor tyrosine kinase	3815	https://www.ncbi.nlm.nih.gov/gene/?term=3815
ENSG00000120162	MOB3B	MOB kinase activator 3B	79817	https://www.ncbi.nlm.nih.gov/gene/?term=79817
ENSG00000131771	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B	84152	https://www.ncbi.nlm.nih.gov/gene/?term=84152
ENSG00000013297	CLDN11	claudin 11	5010	https://www.ncbi.nlm.nih.gov/gene/?term=5010
ENSG00000115295	CLIP4	CAP-Gly domain containing linker protein family member 4	79745	https://www.ncbi.nlm.nih.gov/gene/?term=79745
ENSG00000137077	CCL21	C-C motif chemokine ligand 21	6366	https://www.ncbi.nlm.nih.gov/gene/?term=6366
ENSG00000272414	FAM47E-STBD1	FAM47E-STBD1 readthrough	100631383	https://www.ncbi.nlm.nih.gov/gene/?term=100631383
ENSG00000189157	FAM47E	family with sequence similarity 47 member E	100129583	https://www.ncbi.nlm.nih.gov/gene/?term=100129583
ENSG00000118804	STBD1	starch binding domain 1	8987	https://www.ncbi.nlm.nih.gov/gene/?term=8987
ENSG00000276409	CCL14	C-C motif chemokine ligand 14	6358	https://www.ncbi.nlm.nih.gov/gene/?term=6358
ENSG00000277236	CCL14	C-C motif chemokine ligand 14	6358	https://www.ncbi.nlm.nih.gov/gene/?term=6358
ENSG00000129596	CDO1	cysteine dioxygenase type 1	1036	https://www.ncbi.nlm.nih.gov/gene/?term=1036
ENSG00000109906	ZBTB16	zinc finger and BTB domain containing 16	7704	https://www.ncbi.nlm.nih.gov/gene/?term=7704
ENSG00000153446	C16orf89	chromosome 16 open reading frame 89	146556	https://www.ncbi.nlm.nih.gov/gene/?term=146556
ENSG00000162817	C1orf115	chromosome 1 open reading frame 115	79762	https://www.ncbi.nlm.nih.gov/gene/?term=79762
ENSG00000283751	MIR452	microRNA 452	574412	https://www.ncbi.nlm.nih.gov/gene/?term=574412
ENSG00000284363	MIR224	microRNA 224	407009	https://www.ncbi.nlm.nih.gov/gene/?term=407009
ENSG00000102287	GABRE	gamma-aminobutyric acid type A receptor epsilon subunit	2564	https://www.ncbi.nlm.nih.gov/gene/?term=2564
ENSG00000100626	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16	57452	https://www.ncbi.nlm.nih.gov/gene/?term=57452
ENSG00000163762	TM4SF18	transmembrane 4 L six family member 18	116441	https://www.ncbi.nlm.nih.gov/gene/?term=116441
ENSG00000007062	PROM1	prominin 1	8842	https://www.ncbi.nlm.nih.gov/gene/?term=8842
ENSG00000138798	EGF	epidermal growth factor	1950	https://www.ncbi.nlm.nih.gov/gene/?term=1950
ENSG00000147257	GPC3	glypican 3	2719	https://www.ncbi.nlm.nih.gov/gene/?term=2719
ENSG00000164318	EGFLAM	EGF like, fibronectin type III and laminin G domains	133584	https://www.ncbi.nlm.nih.gov/gene/?term=133584
ENSG00000255398	HCAR3	hydroxycarboxylic acid receptor 3	8843	https://www.ncbi.nlm.nih.gov/gene/?term=8843
ENSG00000185559	DLK1	delta like non-canonical Notch ligand 1	8788	https://www.ncbi.nlm.nih.gov/gene/?term=8788
ENSG00000151365	THRSP	thyroid hormone responsive	7069	https://www.ncbi.nlm.nih.gov/gene/?term=7069
ENSG00000264230	ANXA8L1	annexin A8 like 1	728113	https://www.ncbi.nlm.nih.gov/gene/?term=728113
