userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000163605	PPP4R2	protein phosphatase 4 regulatory subunit 2	151987	https://www.ncbi.nlm.nih.gov/gene/?term=151987
ENSG00000118242	MREG	melanoregulin	55686	https://www.ncbi.nlm.nih.gov/gene/?term=55686
ENSG00000132646	PCNA	proliferating cell nuclear antigen	5111	https://www.ncbi.nlm.nih.gov/gene/?term=5111
ENSG00000122884	P4HA1	prolyl 4-hydroxylase subunit alpha 1	5033	https://www.ncbi.nlm.nih.gov/gene/?term=5033
ENSG00000132388	UBE2G1	ubiquitin conjugating enzyme E2 G1	7326	https://www.ncbi.nlm.nih.gov/gene/?term=7326
ENSG00000070831	CDC42	cell division cycle 42	998	https://www.ncbi.nlm.nih.gov/gene/?term=998
ENSG00000198890	PRMT6	protein arginine methyltransferase 6	55170	https://www.ncbi.nlm.nih.gov/gene/?term=55170
ENSG00000152795	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like	9987	https://www.ncbi.nlm.nih.gov/gene/?term=9987
ENSG00000273173	SNURF	SNRPN upstream reading frame	8926	https://www.ncbi.nlm.nih.gov/gene/?term=8926
ENSG00000128739	SNRPN	small nuclear ribonucleoprotein polypeptide N	6638	https://www.ncbi.nlm.nih.gov/gene/?term=6638
ENSG00000181467	RAP2B	RAP2B, member of RAS oncogene family	5912	https://www.ncbi.nlm.nih.gov/gene/?term=5912
ENSG00000173409	ARV1	ARV1 homolog, fatty acid homeostasis modulator	64801	https://www.ncbi.nlm.nih.gov/gene/?term=64801
ENSG00000147533	GOLGA7	golgin A7	51125	https://www.ncbi.nlm.nih.gov/gene/?term=51125
ENSG00000204713	TRIM27	tripartite motif containing 27	5987	https://www.ncbi.nlm.nih.gov/gene/?term=5987
ENSG00000234495	TRIM27	tripartite motif containing 27	5987	https://www.ncbi.nlm.nih.gov/gene/?term=5987
ENSG00000215641	TRIM27	tripartite motif containing 27	5987	https://www.ncbi.nlm.nih.gov/gene/?term=5987
ENSG00000229006	TRIM27	tripartite motif containing 27	5987	https://www.ncbi.nlm.nih.gov/gene/?term=5987
ENSG00000237071	TRIM27	tripartite motif containing 27	5987	https://www.ncbi.nlm.nih.gov/gene/?term=5987
ENSG00000237462	TRIM27	tripartite motif containing 27	5987	https://www.ncbi.nlm.nih.gov/gene/?term=5987
ENSG00000233948	TRIM27	tripartite motif containing 27	5987	https://www.ncbi.nlm.nih.gov/gene/?term=5987
ENSG00000155097	ATP6V1C1	ATPase H+ transporting V1 subunit C1	528	https://www.ncbi.nlm.nih.gov/gene/?term=528
ENSG00000267368	UPK3BL1	uroplakin 3B like 1	100134938	https://www.ncbi.nlm.nih.gov/gene/?term=100134938
ENSG00000267368	UPK3BL2	uroplakin 3B like 2	107983993	https://www.ncbi.nlm.nih.gov/gene/?term=107983993
ENSG00000168255	POLR2J3	RNA polymerase II subunit J3	548644	https://www.ncbi.nlm.nih.gov/gene/?term=548644
ENSG00000285437	POLR2J3	RNA polymerase II subunit J3	548644	https://www.ncbi.nlm.nih.gov/gene/?term=548644
ENSG00000228049	POLR2J2	RNA polymerase II subunit J2	246721	https://www.ncbi.nlm.nih.gov/gene/?term=246721
ENSG00000214783	POLR2J4	RNA polymerase II subunit J4, pseudogene	84820	https://www.ncbi.nlm.nih.gov/gene/?term=84820
ENSG00000005075	POLR2J	RNA polymerase II subunit J	5439	https://www.ncbi.nlm.nih.gov/gene/?term=5439
ENSG00000114520	SNX4	sorting nexin 4	8723	https://www.ncbi.nlm.nih.gov/gene/?term=8723
ENSG00000251201	TMED7-TICAM2	TMED7-TICAM2 readthrough	100302736	https://www.ncbi.nlm.nih.gov/gene/?term=100302736
ENSG00000134970	TMED7	transmembrane p24 trafficking protein 7	51014	https://www.ncbi.nlm.nih.gov/gene/?term=51014
ENSG00000137770	CTDSPL2	CTD small phosphatase like 2	51496	https://www.ncbi.nlm.nih.gov/gene/?term=51496
ENSG00000171109	MFN1	mitofusin 1	55669	https://www.ncbi.nlm.nih.gov/gene/?term=55669
ENSG00000162521	RBBP4	RB binding protein 4, chromatin remodeling factor	5928	https://www.ncbi.nlm.nih.gov/gene/?term=5928
ENSG00000105329	TGFB1	transforming growth factor beta 1	7040	https://www.ncbi.nlm.nih.gov/gene/?term=7040
ENSG00000185896	LAMP1	lysosomal associated membrane protein 1	3916	https://www.ncbi.nlm.nih.gov/gene/?term=3916
ENSG00000081923	ATP8B1	ATPase phospholipid transporting 8B1	5205	https://www.ncbi.nlm.nih.gov/gene/?term=5205
ENSG00000188612	SUMO2	NA	6613	https://www.ncbi.nlm.nih.gov/gene/?term=6613
ENSG00000184900	SUMO3	small ubiquitin-like modifier 3	6612	https://www.ncbi.nlm.nih.gov/gene/?term=6612
ENSG00000168350	DEGS2	delta 4-desaturase, sphingolipid 2	123099	https://www.ncbi.nlm.nih.gov/gene/?term=123099
ENSG00000116857	TMEM9	transmembrane protein 9	252839	https://www.ncbi.nlm.nih.gov/gene/?term=252839
ENSG00000143412	ANXA9	annexin A9	8416	https://www.ncbi.nlm.nih.gov/gene/?term=8416
ENSG00000124813	RUNX2	runt related transcription factor 2	860	https://www.ncbi.nlm.nih.gov/gene/?term=860
ENSG00000077232	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10	54431	https://www.ncbi.nlm.nih.gov/gene/?term=54431
ENSG00000121940	CLCC1	chloride channel CLIC like 1	23155	https://www.ncbi.nlm.nih.gov/gene/?term=23155
ENSG00000215472	RPL17-C18orf32	RPL17-C18orf32 readthrough	100526842	https://www.ncbi.nlm.nih.gov/gene/?term=100526842
ENSG00000206602	SNORD58A	small nucleolar RNA, C/D box 58A	26791	https://www.ncbi.nlm.nih.gov/gene/?term=26791
ENSG00000271982	SNORD58B	small nucleolar RNA, C/D box 58B	26790	https://www.ncbi.nlm.nih.gov/gene/?term=26790
ENSG00000265681	RPL17	ribosomal protein L17	6139	https://www.ncbi.nlm.nih.gov/gene/?term=6139
ENSG00000150403	TMCO3	transmembrane and coiled-coil domains 3	55002	https://www.ncbi.nlm.nih.gov/gene/?term=55002
ENSG00000169083	AR	androgen receptor	367	https://www.ncbi.nlm.nih.gov/gene/?term=367
ENSG00000185658	BRWD1	bromodomain and WD repeat domain containing 1	54014	https://www.ncbi.nlm.nih.gov/gene/?term=54014
ENSG00000120690	ELF1	E74 like ETS transcription factor 1	1997	https://www.ncbi.nlm.nih.gov/gene/?term=1997
ENSG00000066136	NFYC	nuclear transcription factor Y subunit gamma	4802	https://www.ncbi.nlm.nih.gov/gene/?term=4802
ENSG00000165525	NEMF	nuclear export mediator factor	9147	https://www.ncbi.nlm.nih.gov/gene/?term=9147
ENSG00000139835	GRTP1	growth hormone regulated TBC protein 1	79774	https://www.ncbi.nlm.nih.gov/gene/?term=79774
ENSG00000166927	MS4A7	membrane spanning 4-domains A7	58475	https://www.ncbi.nlm.nih.gov/gene/?term=58475
ENSG00000132002	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	3337	https://www.ncbi.nlm.nih.gov/gene/?term=3337
ENSG00000177570	SAMD12	sterile alpha motif domain containing 12	401474	https://www.ncbi.nlm.nih.gov/gene/?term=401474
ENSG00000108039	XPNPEP1	X-prolyl aminopeptidase 1	7511	https://www.ncbi.nlm.nih.gov/gene/?term=7511
ENSG00000132182	NUP210	nucleoporin 210	23225	https://www.ncbi.nlm.nih.gov/gene/?term=23225
ENSG00000120137	PANK3	pantothenate kinase 3	79646	https://www.ncbi.nlm.nih.gov/gene/?term=79646
ENSG00000119682	AREL1	apoptosis resistant E3 ubiquitin protein ligase 1	9870	https://www.ncbi.nlm.nih.gov/gene/?term=9870
ENSG00000198856	OSTC	oligosaccharyltransferase complex non-catalytic subunit	58505	https://www.ncbi.nlm.nih.gov/gene/?term=58505
ENSG00000049245	VAMP3	vesicle associated membrane protein 3	9341	https://www.ncbi.nlm.nih.gov/gene/?term=9341
ENSG00000081154	PCNP	PEST proteolytic signal containing nuclear protein	57092	https://www.ncbi.nlm.nih.gov/gene/?term=57092
ENSG00000153214	TMEM87B	transmembrane protein 87B	84910	https://www.ncbi.nlm.nih.gov/gene/?term=84910
ENSG00000204619	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000234058	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000237829	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000236560	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000233314	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000206501	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000227720	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000237403	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11	6992	https://www.ncbi.nlm.nih.gov/gene/?term=6992
ENSG00000120656	TAF12	TATA-box binding protein associated factor 12	6883	https://www.ncbi.nlm.nih.gov/gene/?term=6883
ENSG00000165533	TTC8	tetratricopeptide repeat domain 8	123016	https://www.ncbi.nlm.nih.gov/gene/?term=123016
ENSG00000182890	GLUD2	glutamate dehydrogenase 2	2747	https://www.ncbi.nlm.nih.gov/gene/?term=2747
ENSG00000119636	BBOF1	basal body orientation factor 1	80127	https://www.ncbi.nlm.nih.gov/gene/?term=80127
ENSG00000118689	FOXO3	forkhead box O3	2309	https://www.ncbi.nlm.nih.gov/gene/?term=2309
ENSG00000136636	KCTD3	potassium channel tetramerization domain containing 3	51133	https://www.ncbi.nlm.nih.gov/gene/?term=51133
ENSG00000070367	EXOC5	exocyst complex component 5	10640	https://www.ncbi.nlm.nih.gov/gene/?term=10640
ENSG00000155096	AZIN1	antizyme inhibitor 1	51582	https://www.ncbi.nlm.nih.gov/gene/?term=51582
ENSG00000077585	GPR137B	G protein-coupled receptor 137B	7107	https://www.ncbi.nlm.nih.gov/gene/?term=7107
ENSG00000168743	NPNT	nephronectin	255743	https://www.ncbi.nlm.nih.gov/gene/?term=255743
ENSG00000101166	PRELID3B	PRELI domain containing 3B	51012	https://www.ncbi.nlm.nih.gov/gene/?term=51012
ENSG00000107731	UNC5B	unc-5 netrin receptor B	219699	https://www.ncbi.nlm.nih.gov/gene/?term=219699
ENSG00000113282	CLINT1	clathrin interactor 1	9685	https://www.ncbi.nlm.nih.gov/gene/?term=9685
ENSG00000147471	PLPBP	pyridoxal phosphate binding protein	11212	https://www.ncbi.nlm.nih.gov/gene/?term=11212
ENSG00000040341	STAU2	staufen double-stranded RNA binding protein 2	27067	https://www.ncbi.nlm.nih.gov/gene/?term=27067
ENSG00000198561	CTNND1	catenin delta 1	1500	https://www.ncbi.nlm.nih.gov/gene/?term=1500
ENSG00000198561	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)	100528016	https://www.ncbi.nlm.nih.gov/gene/?term=100528016
ENSG00000138760	SCARB2	scavenger receptor class B member 2	950	https://www.ncbi.nlm.nih.gov/gene/?term=950
ENSG00000124209	RAB22A	RAB22A, member RAS oncogene family	57403	https://www.ncbi.nlm.nih.gov/gene/?term=57403
ENSG00000198060	MARCH5	membrane associated ring-CH-type finger 5	54708	https://www.ncbi.nlm.nih.gov/gene/?term=54708
ENSG00000154059	IMPACT	impact RWD domain protein	55364	https://www.ncbi.nlm.nih.gov/gene/?term=55364
ENSG00000111196	MAGOHB	mago homolog B, exon junction complex subunit	55110	https://www.ncbi.nlm.nih.gov/gene/?term=55110
ENSG00000162385	MAGOH	mago homolog, exon junction complex subunit	4116	https://www.ncbi.nlm.nih.gov/gene/?term=4116
ENSG00000196405	EVL	Enah/Vasp-like	51466	https://www.ncbi.nlm.nih.gov/gene/?term=51466
ENSG00000255112	CHMP1B	charged multivesicular body protein 1B	57132	https://www.ncbi.nlm.nih.gov/gene/?term=57132
ENSG00000146457	WTAP	WT1 associated protein	9589	https://www.ncbi.nlm.nih.gov/gene/?term=9589
ENSG00000141232	TOB1	transducer of ERBB2, 1	10140	https://www.ncbi.nlm.nih.gov/gene/?term=10140
ENSG00000174405	LIG4	DNA ligase 4	3981	https://www.ncbi.nlm.nih.gov/gene/?term=3981
ENSG00000265491	RNF115	ring finger protein 115	27246	https://www.ncbi.nlm.nih.gov/gene/?term=27246
ENSG00000075426	FOSL2	FOS like 2, AP-1 transcription factor subunit	2355	https://www.ncbi.nlm.nih.gov/gene/?term=2355
ENSG00000123600	METTL8	methyltransferase like 8	79828	https://www.ncbi.nlm.nih.gov/gene/?term=79828
ENSG00000120265	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase	5110	https://www.ncbi.nlm.nih.gov/gene/?term=5110
ENSG00000136603	SKIL	SKI like proto-oncogene	6498	https://www.ncbi.nlm.nih.gov/gene/?term=6498
ENSG00000198833	UBE2J1	ubiquitin conjugating enzyme E2 J1	51465	https://www.ncbi.nlm.nih.gov/gene/?term=51465
ENSG00000166147	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
ENSG00000081019	RSBN1	round spermatid basic protein 1	54665	https://www.ncbi.nlm.nih.gov/gene/?term=54665
ENSG00000170852	KBTBD2	kelch repeat and BTB domain containing 2	25948	https://www.ncbi.nlm.nih.gov/gene/?term=25948
ENSG00000158769	F11R	F11 receptor	50848	https://www.ncbi.nlm.nih.gov/gene/?term=50848
ENSG00000120594	PLXDC2	plexin domain containing 2	84898	https://www.ncbi.nlm.nih.gov/gene/?term=84898
ENSG00000204673	AKT1S1	AKT1 substrate 1	84335	https://www.ncbi.nlm.nih.gov/gene/?term=84335
ENSG00000127084	FGD3	FYVE, RhoGEF and PH domain containing 3	89846	https://www.ncbi.nlm.nih.gov/gene/?term=89846
ENSG00000123124	WWP1	WW domain containing E3 ubiquitin protein ligase 1	11059	https://www.ncbi.nlm.nih.gov/gene/?term=11059
ENSG00000102786	INTS6	integrator complex subunit 6	26512	https://www.ncbi.nlm.nih.gov/gene/?term=26512
ENSG00000127947	PTPN12	protein tyrosine phosphatase, non-receptor type 12	5782	https://www.ncbi.nlm.nih.gov/gene/?term=5782
ENSG00000137504	CREBZF	CREB/ATF bZIP transcription factor	58487	https://www.ncbi.nlm.nih.gov/gene/?term=58487
ENSG00000138757	G3BP2	G3BP stress granule assembly factor 2	9908	https://www.ncbi.nlm.nih.gov/gene/?term=9908
ENSG00000108774	RAB5C	RAB5C, member RAS oncogene family	5878	https://www.ncbi.nlm.nih.gov/gene/?term=5878
ENSG00000130635	COL5A1	collagen type V alpha 1 chain	1289	https://www.ncbi.nlm.nih.gov/gene/?term=1289
ENSG00000166181	API5	apoptosis inhibitor 5	8539	https://www.ncbi.nlm.nih.gov/gene/?term=8539
ENSG00000117519	CNN3	calponin 3	1266	https://www.ncbi.nlm.nih.gov/gene/?term=1266
ENSG00000159579	RSPRY1	ring finger and SPRY domain containing 1	89970	https://www.ncbi.nlm.nih.gov/gene/?term=89970
ENSG00000108946	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha	5573	https://www.ncbi.nlm.nih.gov/gene/?term=5573
ENSG00000033050	ABCF2	ATP binding cassette subfamily F member 2	10061	https://www.ncbi.nlm.nih.gov/gene/?term=10061
ENSG00000285292	ABCF2	ATP binding cassette subfamily F member 2	10061	https://www.ncbi.nlm.nih.gov/gene/?term=10061
ENSG00000128989	ARPP19	cAMP regulated phosphoprotein 19	10776	https://www.ncbi.nlm.nih.gov/gene/?term=10776
ENSG00000121289	CEP89	centrosomal protein 89	84902	https://www.ncbi.nlm.nih.gov/gene/?term=84902
ENSG00000122952	ZWINT	ZW10 interacting kinetochore protein	11130	https://www.ncbi.nlm.nih.gov/gene/?term=11130
ENSG00000154305	MIA3	MIA SH3 domain ER export factor 3	375056	https://www.ncbi.nlm.nih.gov/gene/?term=375056
ENSG00000047346	FAM214A	family with sequence similarity 214 member A	56204	https://www.ncbi.nlm.nih.gov/gene/?term=56204
ENSG00000057608	GDI2	GDP dissociation inhibitor 2	2665	https://www.ncbi.nlm.nih.gov/gene/?term=2665
ENSG00000118873	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2	25782	https://www.ncbi.nlm.nih.gov/gene/?term=25782
ENSG00000130939	UBE4B	ubiquitination factor E4B	10277	https://www.ncbi.nlm.nih.gov/gene/?term=10277
ENSG00000174780	SRP72	signal recognition particle 72	6731	https://www.ncbi.nlm.nih.gov/gene/?term=6731
ENSG00000131171	SH3BGRL	SH3 domain binding glutamate rich protein like	6451	https://www.ncbi.nlm.nih.gov/gene/?term=6451
ENSG00000072858	SIDT1	SID1 transmembrane family member 1	54847	https://www.ncbi.nlm.nih.gov/gene/?term=54847
ENSG00000004478	FKBP4	FKBP prolyl isomerase 4	2288	https://www.ncbi.nlm.nih.gov/gene/?term=2288
ENSG00000131626	PPFIA1	PTPRF interacting protein alpha 1	8500	https://www.ncbi.nlm.nih.gov/gene/?term=8500
ENSG00000127334	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	8445	https://www.ncbi.nlm.nih.gov/gene/?term=8445
ENSG00000168542	COL3A1	collagen type III alpha 1 chain	1281	https://www.ncbi.nlm.nih.gov/gene/?term=1281
ENSG00000090054	SPTLC1	serine palmitoyltransferase long chain base subunit 1	10558	https://www.ncbi.nlm.nih.gov/gene/?term=10558
ENSG00000129187	DCTD	dCMP deaminase	1635	https://www.ncbi.nlm.nih.gov/gene/?term=1635
ENSG00000132965	ALOX5AP	arachidonate 5-lipoxygenase activating protein	241	https://www.ncbi.nlm.nih.gov/gene/?term=241
ENSG00000173821	RNF213	ring finger protein 213	57674	https://www.ncbi.nlm.nih.gov/gene/?term=57674
ENSG00000186834	HEXIM1	HEXIM P-TEFb complex subunit 1	10614	https://www.ncbi.nlm.nih.gov/gene/?term=10614
ENSG00000183808	RBM12B	RNA binding motif protein 12B	389677	https://www.ncbi.nlm.nih.gov/gene/?term=389677
ENSG00000135899	SP110	SP110 nuclear body protein	3431	https://www.ncbi.nlm.nih.gov/gene/?term=3431
ENSG00000109180	OCIAD1	OCIA domain containing 1	54940	https://www.ncbi.nlm.nih.gov/gene/?term=54940
ENSG00000173473	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	6599	https://www.ncbi.nlm.nih.gov/gene/?term=6599
ENSG00000119396	RAB14	RAB14, member RAS oncogene family	51552	https://www.ncbi.nlm.nih.gov/gene/?term=51552
ENSG00000143258	USP21	ubiquitin specific peptidase 21	27005	https://www.ncbi.nlm.nih.gov/gene/?term=27005
ENSG00000180304	OAZ2	ornithine decarboxylase antizyme 2	4947	https://www.ncbi.nlm.nih.gov/gene/?term=4947
ENSG00000053770	AP5M1	adaptor related protein complex 5 subunit mu 1	55745	https://www.ncbi.nlm.nih.gov/gene/?term=55745
ENSG00000151247	EIF4E	eukaryotic translation initiation factor 4E	1977	https://www.ncbi.nlm.nih.gov/gene/?term=1977
ENSG00000124208	TMEM189-UBE2V1	TMEM189-UBE2V1 readthrough	387522	https://www.ncbi.nlm.nih.gov/gene/?term=387522
ENSG00000240849	TMEM189	transmembrane protein 189	387521	https://www.ncbi.nlm.nih.gov/gene/?term=387521
ENSG00000169139	UBE2V2	ubiquitin conjugating enzyme E2 V2	7336	https://www.ncbi.nlm.nih.gov/gene/?term=7336
ENSG00000244687	UBE2V1	ubiquitin conjugating enzyme E2 V1	7335	https://www.ncbi.nlm.nih.gov/gene/?term=7335
ENSG00000089063	TMEM230	transmembrane protein 230	29058	https://www.ncbi.nlm.nih.gov/gene/?term=29058
ENSG00000148154	UGCG	UDP-glucose ceramide glucosyltransferase	7357	https://www.ncbi.nlm.nih.gov/gene/?term=7357
ENSG00000101246	ARFRP1	ADP ribosylation factor related protein 1	10139	https://www.ncbi.nlm.nih.gov/gene/?term=10139
ENSG00000143294	PRCC	proline rich mitotic checkpoint control factor	5546	https://www.ncbi.nlm.nih.gov/gene/?term=5546
ENSG00000135124	P2RX4	purinergic receptor P2X 4	5025	https://www.ncbi.nlm.nih.gov/gene/?term=5025
ENSG00000165678	GHITM	growth hormone inducible transmembrane protein	27069	https://www.ncbi.nlm.nih.gov/gene/?term=27069
ENSG00000083828	ZNF586	zinc finger protein 586	54807	https://www.ncbi.nlm.nih.gov/gene/?term=54807
ENSG00000112146	FBXO9	F-box protein 9	26268	https://www.ncbi.nlm.nih.gov/gene/?term=26268
ENSG00000143319	ISG20L2	interferon stimulated exonuclease gene 20 like 2	81875	https://www.ncbi.nlm.nih.gov/gene/?term=81875
ENSG00000136738	STAM	signal transducing adaptor molecule	8027	https://www.ncbi.nlm.nih.gov/gene/?term=8027
ENSG00000135108	FBXO21	F-box protein 21	23014	https://www.ncbi.nlm.nih.gov/gene/?term=23014
ENSG00000129422	MTUS1	microtubule associated scaffold protein 1	57509	https://www.ncbi.nlm.nih.gov/gene/?term=57509
ENSG00000145715	RASA1	RAS p21 protein activator 1	5921	https://www.ncbi.nlm.nih.gov/gene/?term=5921
ENSG00000185238	PRMT3	protein arginine methyltransferase 3	10196	https://www.ncbi.nlm.nih.gov/gene/?term=10196
ENSG00000177426	TGIF1	TGFB induced factor homeobox 1	7050	https://www.ncbi.nlm.nih.gov/gene/?term=7050
ENSG00000109685	NSD2	nuclear receptor binding SET domain protein 2	7468	https://www.ncbi.nlm.nih.gov/gene/?term=7468
ENSG00000106723	SPIN1	spindlin 1	10927	https://www.ncbi.nlm.nih.gov/gene/?term=10927
ENSG00000134909	ARHGAP32	Rho GTPase activating protein 32	9743	https://www.ncbi.nlm.nih.gov/gene/?term=9743
ENSG00000107951	MTPAP	mitochondrial poly(A) polymerase	55149	https://www.ncbi.nlm.nih.gov/gene/?term=55149
ENSG00000183323	CCDC125	coiled-coil domain containing 125	202243	https://www.ncbi.nlm.nih.gov/gene/?term=202243
ENSG00000277868	CCDC125	coiled-coil domain containing 125	202243	https://www.ncbi.nlm.nih.gov/gene/?term=202243
ENSG00000116731	PRDM2	PR/SET domain 2	7799	https://www.ncbi.nlm.nih.gov/gene/?term=7799
ENSG00000198380	GFPT1	glutamine--fructose-6-phosphate transaminase 1	2673	https://www.ncbi.nlm.nih.gov/gene/?term=2673
ENSG00000153094	BCL2L11	BCL2 like 11	10018	https://www.ncbi.nlm.nih.gov/gene/?term=10018
ENSG00000171497	PPID	peptidylprolyl isomerase D	5481	https://www.ncbi.nlm.nih.gov/gene/?term=5481
ENSG00000143363	PRUNE1	prune exopolyphosphatase 1	58497	https://www.ncbi.nlm.nih.gov/gene/?term=58497
ENSG00000153046	CDYL	chromodomain Y like	9425	https://www.ncbi.nlm.nih.gov/gene/?term=9425
ENSG00000008282	SYPL1	synaptophysin like 1	6856	https://www.ncbi.nlm.nih.gov/gene/?term=6856
ENSG00000132466	ANKRD17	ankyrin repeat domain 17	26057	https://www.ncbi.nlm.nih.gov/gene/?term=26057
ENSG00000138795	LEF1	lymphoid enhancer binding factor 1	51176	https://www.ncbi.nlm.nih.gov/gene/?term=51176
ENSG00000146872	TLK2	tousled like kinase 2	11011	https://www.ncbi.nlm.nih.gov/gene/?term=11011
ENSG00000085224	ATRX	ATRX, chromatin remodeler	546	https://www.ncbi.nlm.nih.gov/gene/?term=546
ENSG00000177885	GRB2	growth factor receptor bound protein 2	2885	https://www.ncbi.nlm.nih.gov/gene/?term=2885
ENSG00000070159	PTPN3	protein tyrosine phosphatase, non-receptor type 3	5774	https://www.ncbi.nlm.nih.gov/gene/?term=5774
ENSG00000122786	CALD1	caldesmon 1	800	https://www.ncbi.nlm.nih.gov/gene/?term=800
ENSG00000111348	ARHGDIB	Rho GDP dissociation inhibitor beta	397	https://www.ncbi.nlm.nih.gov/gene/?term=397
ENSG00000058804	NDC1	NDC1 transmembrane nucleoporin	55706	https://www.ncbi.nlm.nih.gov/gene/?term=55706
ENSG00000143157	POGK	pogo transposable element derived with KRAB domain	57645	https://www.ncbi.nlm.nih.gov/gene/?term=57645
ENSG00000079691	CARMIL1	capping protein regulator and myosin 1 linker 1	55604	https://www.ncbi.nlm.nih.gov/gene/?term=55604
ENSG00000137497	NUMA1	nuclear mitotic apparatus protein 1	4926	https://www.ncbi.nlm.nih.gov/gene/?term=4926
ENSG00000134779	TPGS2	tubulin polyglutamylase complex subunit 2	25941	https://www.ncbi.nlm.nih.gov/gene/?term=25941
ENSG00000028528	SNX1	sorting nexin 1	6642	https://www.ncbi.nlm.nih.gov/gene/?term=6642
ENSG00000009780	FAM76A	family with sequence similarity 76 member A	199870	https://www.ncbi.nlm.nih.gov/gene/?term=199870
ENSG00000069974	RAB27A	RAB27A, member RAS oncogene family	5873	https://www.ncbi.nlm.nih.gov/gene/?term=5873
ENSG00000124120	TTPAL	alpha tocopherol transfer protein like	79183	https://www.ncbi.nlm.nih.gov/gene/?term=79183
ENSG00000172061	LRRC15	leucine rich repeat containing 15	131578	https://www.ncbi.nlm.nih.gov/gene/?term=131578
ENSG00000184117	NIPSNAP1	nipsnap homolog 1	8508	https://www.ncbi.nlm.nih.gov/gene/?term=8508
ENSG00000151665	PIGF	phosphatidylinositol glycan anchor biosynthesis class F	5281	https://www.ncbi.nlm.nih.gov/gene/?term=5281
ENSG00000104763	ASAH1	N-acylsphingosine amidohydrolase 1	427	https://www.ncbi.nlm.nih.gov/gene/?term=427
ENSG00000101126	ADNP	activity dependent neuroprotector homeobox	23394	https://www.ncbi.nlm.nih.gov/gene/?term=23394
ENSG00000137203	TFAP2A	transcription factor AP-2 alpha	7020	https://www.ncbi.nlm.nih.gov/gene/?term=7020
ENSG00000040933	INPP4A	inositol polyphosphate-4-phosphatase type I A	3631	https://www.ncbi.nlm.nih.gov/gene/?term=3631
ENSG00000124171	PARD6B	par-6 family cell polarity regulator beta	84612	https://www.ncbi.nlm.nih.gov/gene/?term=84612
ENSG00000132842	AP3B1	adaptor related protein complex 3 subunit beta 1	8546	https://www.ncbi.nlm.nih.gov/gene/?term=8546
ENSG00000143207	COP1	COP1, E3 ubiquitin ligase	64326	https://www.ncbi.nlm.nih.gov/gene/?term=64326
ENSG00000143878	RHOB	ras homolog family member B	388	https://www.ncbi.nlm.nih.gov/gene/?term=388
ENSG00000197496	SLC2A10	solute carrier family 2 member 10	81031	https://www.ncbi.nlm.nih.gov/gene/?term=81031
ENSG00000164631	ZNF12	zinc finger protein 12	7559	https://www.ncbi.nlm.nih.gov/gene/?term=7559
ENSG00000051128	HOMER3	homer scaffold protein 3	9454	https://www.ncbi.nlm.nih.gov/gene/?term=9454
ENSG00000134057	CCNB1	cyclin B1	891	https://www.ncbi.nlm.nih.gov/gene/?term=891
ENSG00000129071	MBD4	methyl-CpG binding domain 4, DNA glycosylase	8930	https://www.ncbi.nlm.nih.gov/gene/?term=8930
ENSG00000205133	TRIQK	triple QxxK/R motif containing	286144	https://www.ncbi.nlm.nih.gov/gene/?term=286144
ENSG00000204152	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B	100652748	https://www.ncbi.nlm.nih.gov/gene/?term=100652748
ENSG00000265354	TIMM23	translocase of inner mitochondrial membrane 23	100287932	https://www.ncbi.nlm.nih.gov/gene/?term=100287932
ENSG00000152767	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1	10160	https://www.ncbi.nlm.nih.gov/gene/?term=10160
ENSG00000136827	TOR1A	torsin family 1 member A	1861	https://www.ncbi.nlm.nih.gov/gene/?term=1861
